row_id,row_id_matched.x,participant,file,trial_index.x,trial_index.y,trial_index_matched,prop_correct.x,effort.x,reliability_index.x,reliability_index_n,reliability_index_play.x,reliability_effort_difference,row_id_matched.y,prop_correct.y,effort.y,reliability_index.y,reliability_index_play.y,duplicate
61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_clear_kn_h3_4_ch2_calibrated_noise5snr.wav,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_clear_kn_h3_4_ch2_calibrated_noise5snr.wav_171,61575f1257634f8182c29c16,sim_oc05_clear_kn_h3_4_ch2_calibrated_noise5snr,169,171,171,1,15,11-1,11,1,NA,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_clear_kn_h3_4_ch2_calibrated_noise5snr.wav_417,1,27,11-2,2,FALSE
61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_clear_kn_h3_6_ch2_calibrated_noise5snr.wav,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_clear_kn_h3_6_ch2_calibrated_noise5snr.wav_237,61575f1257634f8182c29c16,sim_oc05_clear_kn_h3_6_ch2_calibrated_noise5snr,235,237,237,1,6,2-1,2,1,NA,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_clear_kn_h3_6_ch2_calibrated_noise5snr.wav_375,1,25,2-2,2,FALSE
61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_clear_nm_h11_1_ch2_calibrated_noise5snr.wav,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_clear_nm_h11_1_ch2_calibrated_noise5snr.wav_51,61575f1257634f8182c29c16,sim_oc05_clear_nm_h11_1_ch2_calibrated_noise5snr,49,51,51,1,3,1-1,1,1,NA,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_clear_nm_h11_1_ch2_calibrated_noise5snr.wav_135,1,6,1-2,2,FALSE
61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_habitual_nm_h2_1_ch2_calibrated_noise5snr.wav,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_habitual_nm_h2_1_ch2_calibrated_noise5snr.wav_243,61575f1257634f8182c29c16,sim_oc05_habitual_nm_h2_1_ch2_calibrated_noise5snr,241,243,243,0.8,13,3-1,3,1,NA,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_habitual_nm_h2_1_ch2_calibrated_noise5snr.wav_351,1,3,3-2,2,FALSE
61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_habitual_nm_h2_6_ch2_calibrated_noise5snr.wav,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_habitual_nm_h2_6_ch2_calibrated_noise5snr.wav_213,61575f1257634f8182c29c16,sim_oc05_habitual_nm_h2_6_ch2_calibrated_noise5snr,211,213,213,1,7,8-1,8,1,NA,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_habitual_nm_h2_6_ch2_calibrated_noise5snr.wav_423,1,10,8-2,2,FALSE
61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_kn_h4_2_ch2_calibrated_noise5snr.wav,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_kn_h4_2_ch2_calibrated_noise5snr.wav_87,61575f1257634f8182c29c16,sim_oc05_loud_kn_h4_2_ch2_calibrated_noise5snr,85,87,87,1,12,10-1,10,1,NA,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_kn_h4_2_ch2_calibrated_noise5snr.wav_405,1,18,10-2,2,FALSE
61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_kn_h4_7_ch2_calibrated_noise5snr.wav,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_kn_h4_7_ch2_calibrated_noise5snr.wav_303,61575f1257634f8182c29c16,sim_oc05_loud_kn_h4_7_ch2_calibrated_noise5snr,301,303,303,1,7,12-1,12,1,NA,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_kn_h4_7_ch2_calibrated_noise5snr.wav_393,1,8,12-2,2,FALSE
61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_10_ch2_calibrated_noise5snr.wav,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_10_ch2_calibrated_noise5snr.wav_123,61575f1257634f8182c29c16,sim_oc05_loud_nm_h10_10_ch2_calibrated_noise5snr,121,123,123,1,28,6-1,6,1,NA,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_10_ch2_calibrated_noise5snr.wav_399,1,7,6-2,2,FALSE
61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_2_ch2_calibrated_noise5snr.wav,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_2_ch2_calibrated_noise5snr.wav_183,61575f1257634f8182c29c16,sim_oc05_loud_nm_h10_2_ch2_calibrated_noise5snr,181,183,183,0.8,52,5-1,5,1,NA,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_2_ch2_calibrated_noise5snr.wav_429,1,38,5-2,2,FALSE
61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_4_ch2_calibrated_noise5snr.wav,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_4_ch2_calibrated_noise5snr.wav_117,61575f1257634f8182c29c16,sim_oc05_loud_nm_h10_4_ch2_calibrated_noise5snr,115,117,117,1,43,4-1,4,1,NA,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_4_ch2_calibrated_noise5snr.wav_249,1,41,4-2,2,FALSE
61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_5_ch2_calibrated_noise5snr.wav,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_5_ch2_calibrated_noise5snr.wav_93,61575f1257634f8182c29c16,sim_oc05_loud_nm_h10_5_ch2_calibrated_noise5snr,91,93,93,1,14,9-1,9,1,NA,61575f1257634f8182c29c16 ./audio/mask-recordings/playlist_03_oc05/sim_oc05_loud_nm_h10_5_ch2_calibrated_noise5snr.wav_231,1,21,9-2,2,FALSE
615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_clear_kn_h7_10_ch2_calibrated_noise5snr.wav,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_clear_kn_h7_10_ch2_calibrated_noise5snr.wav_129,615a084387075364a7462335,sim_pd08_clear_kn_h7_10_ch2_calibrated_noise5snr,127,129,129,1,14,11-1,11,1,NA,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_clear_kn_h7_10_ch2_calibrated_noise5snr.wav_249,0.8,13,11-2,2,FALSE
615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_clear_nm_h16_8_ch2_calibrated_noise5snr.wav,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_clear_nm_h16_8_ch2_calibrated_noise5snr.wav_195,615a084387075364a7462335,sim_pd08_clear_nm_h16_8_ch2_calibrated_noise5snr,193,195,195,0.4,20,1-1,1,1,NA,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_clear_nm_h16_8_ch2_calibrated_noise5snr.wav_411,0.6,32,1-2,2,FALSE
615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_kn_h2_3_ch2_calibrated_noise5snr.wav,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_kn_h2_3_ch2_calibrated_noise5snr.wav_117,615a084387075364a7462335,sim_pd08_habitual_kn_h2_3_ch2_calibrated_noise5snr,115,117,117,1,1,2-1,2,1,NA,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_kn_h2_3_ch2_calibrated_noise5snr.wav_231,1,3,2-2,2,FALSE
615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_kn_h2_4_ch2_calibrated_noise5snr.wav,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_kn_h2_4_ch2_calibrated_noise5snr.wav_225,615a084387075364a7462335,sim_pd08_habitual_kn_h2_4_ch2_calibrated_noise5snr,223,225,225,1,4,6-1,6,1,NA,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_kn_h2_4_ch2_calibrated_noise5snr.wav_321,1,8,6-2,2,FALSE
615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_nm_h14_5_ch2_calibrated_noise5snr.wav,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_nm_h14_5_ch2_calibrated_noise5snr.wav_135,615a084387075364a7462335,sim_pd08_habitual_nm_h14_5_ch2_calibrated_noise5snr,133,135,135,1,8,9-1,9,1,NA,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_nm_h14_5_ch2_calibrated_noise5snr.wav_303,1,6,9-2,2,FALSE
615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_nm_h14_7_ch2_calibrated_noise5snr.wav,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_nm_h14_7_ch2_calibrated_noise5snr.wav_69,615a084387075364a7462335,sim_pd08_habitual_nm_h14_7_ch2_calibrated_noise5snr,67,69,69,0.6,38,3-1,3,1,NA,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_habitual_nm_h14_7_ch2_calibrated_noise5snr.wav_255,0.8,1,3-2,2,FALSE
615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_kn_h13_3_ch2_calibrated_noise5snr.wav,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_kn_h13_3_ch2_calibrated_noise5snr.wav_171,615a084387075364a7462335,sim_pd08_loud_kn_h13_3_ch2_calibrated_noise5snr,169,171,171,0.8,34,4-1,4,1,NA,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_kn_h13_3_ch2_calibrated_noise5snr.wav_279,1,15,4-2,2,FALSE
615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_kn_h13_4_ch2_calibrated_noise5snr.wav,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_kn_h13_4_ch2_calibrated_noise5snr.wav_51,615a084387075364a7462335,sim_pd08_loud_kn_h13_4_ch2_calibrated_noise5snr,49,51,51,0.6,43,7-1,7,1,NA,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_kn_h13_4_ch2_calibrated_noise5snr.wav_351,0.8,12,7-2,2,FALSE
615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_nm_h1_2_ch2_calibrated_noise5snr.wav,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_nm_h1_2_ch2_calibrated_noise5snr.wav_63,615a084387075364a7462335,sim_pd08_loud_nm_h1_2_ch2_calibrated_noise5snr,61,63,63,0.8,35,10-1,10,1,NA,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_nm_h1_2_ch2_calibrated_noise5snr.wav_261,1,14,10-2,2,FALSE
615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_nm_h1_4_ch2_calibrated_noise5snr.wav,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_nm_h1_4_ch2_calibrated_noise5snr.wav_111,615a084387075364a7462335,sim_pd08_loud_nm_h1_4_ch2_calibrated_noise5snr,109,111,111,1,0,8-1,8,1,NA,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_nm_h1_4_ch2_calibrated_noise5snr.wav_315,1,0,8-2,2,FALSE
615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_nm_h1_6_ch2_calibrated_noise5snr.wav,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_nm_h1_6_ch2_calibrated_noise5snr.wav_273,615a084387075364a7462335,sim_pd08_loud_nm_h1_6_ch2_calibrated_noise5snr,271,273,273,1,0,5-1,5,1,NA,615a084387075364a7462335 ./audio/mask-recordings/playlist_13_pd08/sim_pd08_loud_nm_h1_6_ch2_calibrated_noise5snr.wav_417,1,0,5-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_clear_kn_h11_10_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_clear_kn_h11_10_ch2_calibrated_noise5snr.wav_171,615dd68523c38ecff40b29b4,sim_oc11_clear_kn_h11_10_ch2_calibrated_noise5snr,169,171,171,0.8,59,11-1,11,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_clear_kn_h11_10_ch2_calibrated_noise5snr.wav_339,0.8,62,11-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_clear_nm_h6_4_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_clear_nm_h6_4_ch2_calibrated_noise5snr.wav_189,615dd68523c38ecff40b29b4,sim_oc11_clear_nm_h6_4_ch2_calibrated_noise5snr,187,189,189,0.8,25,9-1,9,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_clear_nm_h6_4_ch2_calibrated_noise5snr.wav_423,0.8,7,9-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_clear_nm_h6_8_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_clear_nm_h6_8_ch2_calibrated_noise5snr.wav_147,615dd68523c38ecff40b29b4,sim_oc11_clear_nm_h6_8_ch2_calibrated_noise5snr,145,147,147,1,34,8-1,8,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_clear_nm_h6_8_ch2_calibrated_noise5snr.wav_465,1,0,8-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_habitual_nm_h15_2_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_habitual_nm_h15_2_ch2_calibrated_noise5snr.wav_213,615dd68523c38ecff40b29b4,sim_oc11_habitual_nm_h15_2_ch2_calibrated_noise5snr,211,213,213,1,50,2-1,2,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_habitual_nm_h15_2_ch2_calibrated_noise5snr.wav_411,0.8,18,2-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_habitual_nm_h15_6_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_habitual_nm_h15_6_ch2_calibrated_noise5snr.wav_123,615dd68523c38ecff40b29b4,sim_oc11_habitual_nm_h15_6_ch2_calibrated_noise5snr,121,123,123,0.8,62,7-1,7,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_habitual_nm_h15_6_ch2_calibrated_noise5snr.wav_297,1,6,7-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_habitual_nm_h15_9_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_habitual_nm_h15_9_ch2_calibrated_noise5snr.wav_207,615dd68523c38ecff40b29b4,sim_oc11_habitual_nm_h15_9_ch2_calibrated_noise5snr,205,207,207,0.8,50,3-1,3,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_habitual_nm_h15_9_ch2_calibrated_noise5snr.wav_375,1,50,3-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_kn_h14_1_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_kn_h14_1_ch2_calibrated_noise5snr.wav_159,615dd68523c38ecff40b29b4,sim_oc11_loud_kn_h14_1_ch2_calibrated_noise5snr,157,159,159,1,66,4-1,4,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_kn_h14_1_ch2_calibrated_noise5snr.wav_399,1,30,4-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_kn_h14_4_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_kn_h14_4_ch2_calibrated_noise5snr.wav_273,615dd68523c38ecff40b29b4,sim_oc11_loud_kn_h14_4_ch2_calibrated_noise5snr,271,273,273,1,1,1-1,1,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_kn_h14_4_ch2_calibrated_noise5snr.wav_453,1,6,1-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_kn_h14_5_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_kn_h14_5_ch2_calibrated_noise5snr.wav_225,615dd68523c38ecff40b29b4,sim_oc11_loud_kn_h14_5_ch2_calibrated_noise5snr,223,225,225,0.6,50,12-1,12,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_kn_h14_5_ch2_calibrated_noise5snr.wav_303,1,22,12-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_nm_h12_3_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_nm_h12_3_ch2_calibrated_noise5snr.wav_351,615dd68523c38ecff40b29b4,sim_oc11_loud_nm_h12_3_ch2_calibrated_noise5snr,349,351,351,0.6,75,6-1,6,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_nm_h12_3_ch2_calibrated_noise5snr.wav_435,0.8,40,6-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_nm_h12_8_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_nm_h12_8_ch2_calibrated_noise5snr.wav_153,615dd68523c38ecff40b29b4,sim_oc11_loud_nm_h12_8_ch2_calibrated_noise5snr,151,153,153,1,61,5-1,5,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_nm_h12_8_ch2_calibrated_noise5snr.wav_393,0.6,50,5-2,2,FALSE
615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_nm_h12_9_ch2_calibrated_noise5snr.wav,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_nm_h12_9_ch2_calibrated_noise5snr.wav_105,615dd68523c38ecff40b29b4,sim_oc11_loud_nm_h12_9_ch2_calibrated_noise5snr,103,105,105,0.4,74,10-1,10,1,NA,615dd68523c38ecff40b29b4 ./audio/mask-recordings/playlist_08_oc11/sim_oc11_loud_nm_h12_9_ch2_calibrated_noise5snr.wav_417,0.4,99,10-2,2,FALSE
615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_kn_h18_7_ch2_calibrated_noise5snr.wav,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_kn_h18_7_ch2_calibrated_noise5snr.wav_135,615f54a5141128cf81b7e857,sim_pd04_clear_kn_h18_7_ch2_calibrated_noise5snr,133,135,135,1,24,4-1,4,1,NA,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_kn_h18_7_ch2_calibrated_noise5snr.wav_285,1,7,4-2,2,FALSE
615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_4_ch2_calibrated_noise5snr.wav,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_4_ch2_calibrated_noise5snr.wav_69,615f54a5141128cf81b7e857,sim_pd04_clear_nm_h8_4_ch2_calibrated_noise5snr,67,69,69,0,100,9-1,9,1,NA,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_4_ch2_calibrated_noise5snr.wav_267,0.8,80,9-2,2,FALSE
615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_6_ch2_calibrated_noise5snr.wav,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_6_ch2_calibrated_noise5snr.wav_111,615f54a5141128cf81b7e857,sim_pd04_clear_nm_h8_6_ch2_calibrated_noise5snr,109,111,111,1,18,7-1,7,1,NA,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_6_ch2_calibrated_noise5snr.wav_243,1,6,7-2,2,FALSE
615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_8_ch2_calibrated_noise5snr.wav,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_8_ch2_calibrated_noise5snr.wav_87,615f54a5141128cf81b7e857,sim_pd04_clear_nm_h8_8_ch2_calibrated_noise5snr,85,87,87,0.8,71,10-1,10,1,NA,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_8_ch2_calibrated_noise5snr.wav_375,1,35,10-2,2,FALSE
615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_9_ch2_calibrated_noise5snr.wav,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_9_ch2_calibrated_noise5snr.wav_159,615f54a5141128cf81b7e857,sim_pd04_habitual_kn_h14_9_ch2_calibrated_noise5snr,157,159,159,0.6,71,3-1,3,1,NA,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_9_ch2_calibrated_noise5snr.wav_261,0.6,58,3-2,2,FALSE
615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_1_ch2_calibrated_noise5snr.wav,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_1_ch2_calibrated_noise5snr.wav_171,615f54a5141128cf81b7e857,sim_pd04_habitual_nm_h15_1_ch2_calibrated_noise5snr,169,171,171,1,54,6-1,6,1,NA,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_1_ch2_calibrated_noise5snr.wav_315,1,15,6-2,2,FALSE
615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_10_ch2_calibrated_noise5snr.wav,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_10_ch2_calibrated_noise5snr.wav_129,615f54a5141128cf81b7e857,sim_pd04_habitual_nm_h15_10_ch2_calibrated_noise5snr,127,129,129,0.4,74,1-1,1,1,NA,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_10_ch2_calibrated_noise5snr.wav_423,0.4,93,1-2,2,FALSE
615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_3_ch2_calibrated_noise5snr.wav,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_3_ch2_calibrated_noise5snr.wav_153,615f54a5141128cf81b7e857,sim_pd04_habitual_nm_h15_3_ch2_calibrated_noise5snr,151,153,153,0.8,73,11-1,11,1,NA,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_3_ch2_calibrated_noise5snr.wav_429,0.6,73,11-2,2,FALSE
615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_kn_h1_10_ch2_calibrated_noise5snr.wav,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_kn_h1_10_ch2_calibrated_noise5snr.wav_63,615f54a5141128cf81b7e857,sim_pd04_loud_kn_h1_10_ch2_calibrated_noise5snr,61,63,63,1,50,5-1,5,1,NA,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_kn_h1_10_ch2_calibrated_noise5snr.wav_459,1,22,5-2,2,FALSE
615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_kn_h1_6_ch2_calibrated_noise5snr.wav,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_kn_h1_6_ch2_calibrated_noise5snr.wav_189,615f54a5141128cf81b7e857,sim_pd04_loud_kn_h1_6_ch2_calibrated_noise5snr,187,189,189,0.8,38,12-1,12,1,NA,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_kn_h1_6_ch2_calibrated_noise5snr.wav_387,0.8,20,12-2,2,FALSE
615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_nm_h2_7_ch2_calibrated_noise5snr.wav,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_nm_h2_7_ch2_calibrated_noise5snr.wav_147,615f54a5141128cf81b7e857,sim_pd04_loud_nm_h2_7_ch2_calibrated_noise5snr,145,147,147,0.8,48,8-1,8,1,NA,615f54a5141128cf81b7e857 ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_nm_h2_7_ch2_calibrated_noise5snr.wav_297,0.8,19,8-2,2,FALSE
